step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
4,0,,0.19166666269302368,0.39361873269081116,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,1.0,1.0
4,40,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,80,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,120,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,160,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,200,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,240,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,280,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,320,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,360,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,400,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,440,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,480,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
4,520,1000,0.19299475848674774,0.3930083215236664,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00016194792988244444,0.03213163837790489,1.0,1.0
