step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
16,0,,0.14199401438236237,0.3488115668296814,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,1.0,1.0
16,40,25000,0.25599396228790283,0.34079453349113464,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008341405540704727,0.025146789848804474,0.050452783703804016,0.09080331027507782,0.15660692751407623,0.2634296715259552,0.4532265365123749,1.0,1.0
16,80,25000,0.25595569610595703,0.34076985716819763,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008323321118950844,0.025252122431993484,0.05030757561326027,0.09081080555915833,0.1566954404115677,0.2636997103691101,0.4534595012664795,1.0,1.0
16,120,25000,0.25594717264175415,0.3407902717590332,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.00833796989172697,0.025181829929351807,0.050465889275074005,0.09069626778364182,0.1567148119211197,0.2635226249694824,0.45294860005378723,1.0,1.0
16,160,25000,0.2560424208641052,0.34086814522743225,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008347613736987114,0.025180518627166748,0.05041082575917244,0.09069934487342834,0.15661285817623138,0.26339367032051086,0.4532659351825714,1.0,1.0
16,200,25000,0.2559768855571747,0.34080010652542114,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008310195989906788,0.025198131799697876,0.05033253878355026,0.09073658287525177,0.15701255202293396,0.2635904848575592,0.4523785412311554,1.0,1.0
16,240,25000,0.2559669315814972,0.3408423662185669,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008328087627887726,0.02516137808561325,0.05027289316058159,0.09082308411598206,0.1566804051399231,0.26379603147506714,0.45254796743392944,1.0,1.0
16,280,25000,0.25592753291130066,0.3408341109752655,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008284163661301136,0.02519746497273445,0.050307925790548325,0.0907905325293541,0.1565963476896286,0.2635144293308258,0.45341724157333374,1.0,1.0
16,320,25000,0.25593388080596924,0.34081512689590454,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008311073295772076,0.025178903713822365,0.0504128634929657,0.09072664380073547,0.15643669664859772,0.26310667395591736,0.45314648747444153,1.0,1.0
16,360,25000,0.25593358278274536,0.3408135771751404,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008331727236509323,0.02516884170472622,0.05037131905555725,0.09073742479085922,0.1568526029586792,0.26329296827316284,0.45311957597732544,1.0,1.0
16,400,25000,0.2559565603733063,0.3408011794090271,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008315606974065304,0.025166740640997887,0.05028245970606804,0.09078007936477661,0.15642891824245453,0.26401498913764954,0.4529811143875122,1.0,1.0
16,440,25000,0.255942702293396,0.3408369719982147,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008316571824252605,0.02522198110818863,0.05036504939198494,0.09068635106086731,0.15636801719665527,0.2635992467403412,0.45297887921333313,1.0,1.0
16,480,25000,0.2559554874897003,0.34081897139549255,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008355535566806793,0.02522013708949089,0.050396114587783813,0.09074001014232635,0.15659034252166748,0.2633398473262787,0.45301616191864014,1.0,1.0
16,520,25000,0.25593090057373047,0.34079989790916443,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008314901031553745,0.025169240310788155,0.05029939115047455,0.09084329009056091,0.15670166909694672,0.26373693346977234,0.45223358273506165,1.0,1.0
16,560,25000,0.2559089958667755,0.3408225476741791,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008318559266626835,0.025152359157800674,0.050304654985666275,0.09073338657617569,0.15655875205993652,0.26379767060279846,0.4521002471446991,1.0,1.0
16,600,25000,0.25597095489501953,0.34084832668304443,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008273898623883724,0.025215493515133858,0.05043170228600502,0.090643972158432,0.15660156309604645,0.2633114159107208,0.4535207748413086,1.0,1.0
16,640,25000,0.25595447421073914,0.3408149778842926,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.00832559634000063,0.025200778618454933,0.05030116066336632,0.09070868790149689,0.15668544173240662,0.26366233825683594,0.4529905915260315,1.0,1.0
16,680,25000,0.25600555539131165,0.3408784866333008,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008329609408974648,0.025217637419700623,0.05039257928729057,0.09059804677963257,0.15671288967132568,0.26352357864379883,0.45252081751823425,1.0,1.0
16,720,25000,0.256006121635437,0.3408379852771759,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008297452703118324,0.02519640326499939,0.05030680447816849,0.09087277948856354,0.15666382014751434,0.2634817361831665,0.45233476161956787,1.0,1.0
16,760,25000,0.25596585869789124,0.34085437655448914,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008313066326081753,0.025219619274139404,0.05034547671675682,0.09084165096282959,0.1565091758966446,0.2636938989162445,0.4540174901485443,1.0,1.0
16,800,25000,0.2559785544872284,0.34083470702171326,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008333363570272923,0.02515220083296299,0.0503271110355854,0.09078875184059143,0.15669986605644226,0.26333117485046387,0.4528498947620392,1.0,1.0
16,840,25000,0.2559930086135864,0.3408512473106384,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008330141194164753,0.02521035447716713,0.05040984973311424,0.09077975153923035,0.15681660175323486,0.26387980580329895,0.4524040222167969,1.0,1.0
16,880,25000,0.2560177743434906,0.3408564031124115,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008289731107652187,0.02521394193172455,0.05035575479269028,0.09077394008636475,0.15647254884243011,0.26377490162849426,0.45323023200035095,1.0,1.0
16,920,25000,0.25600379705429077,0.34084969758987427,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008313937112689018,0.025224722921848297,0.050371769815683365,0.09088902920484543,0.15658190846443176,0.2640707790851593,0.4524853527545929,1.0,1.0
16,960,25000,0.2559996247291565,0.34086647629737854,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.00832680705934763,0.025203844532370567,0.05034494027495384,0.09067105501890182,0.1564810574054718,0.26384836435317993,0.45290717482566833,1.0,1.0
16,1000,25000,0.25597938895225525,0.3408243954181671,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008310675621032715,0.025189194828271866,0.050547752529382706,0.09071985632181168,0.1564805656671524,0.26375070214271545,0.452648788690567,1.0,1.0
16,1040,25000,0.2559777498245239,0.3408733010292053,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008349347859621048,0.025130121037364006,0.05026068538427353,0.09071969985961914,0.15662823617458344,0.26339513063430786,0.45347845554351807,1.0,1.0
16,1080,25000,0.2559710144996643,0.340832382440567,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008340122178196907,0.02519216388463974,0.05047306790947914,0.0908166766166687,0.15679346024990082,0.26349741220474243,0.4526516795158386,1.0,1.0
16,1120,25000,0.255950927734375,0.3408372402191162,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008331982418894768,0.02520453743636608,0.050368599593639374,0.09078533947467804,0.15666013956069946,0.2633630335330963,0.4521971046924591,1.0,1.0
16,1160,25000,0.25597503781318665,0.34083685278892517,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008308082818984985,0.025187179446220398,0.05032024532556534,0.09093715250492096,0.1567193865776062,0.2634356617927551,0.4528430104255676,1.0,1.0
16,1200,25000,0.25596562027931213,0.3408549129962921,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,0.008318056352436543,0.025234680622816086,0.050344374030828476,0.0908777266740799,0.15647578239440918,0.2628662586212158,0.45332667231559753,1.0,1.0
