step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
4,0,,0.105979785323143,0.301567941904068,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,1.0,1.0
4,40,25000,0.14953354001045227,0.30741140246391296,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010573832696536556,0.0006836882675997913,0.0025020253378897905,0.007391339633613825,0.020113505423069,0.05234012380242348,0.15196382999420166,1.0,1.0
4,80,25000,0.14977692067623138,0.30787914991378784,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010461590136401355,0.0006879432476125658,0.002494117245078087,0.007474077865481377,0.020308515056967735,0.0525052584707737,0.15140487253665924,1.0,1.0
4,120,25000,0.1501355767250061,0.3085460066795349,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010413242853246629,0.0006894682301208377,0.0024842468556016684,0.007473304867744446,0.02019176073372364,0.052727311849594116,0.15066124498844147,1.0,1.0
4,160,25000,0.1500605195760727,0.3084844946861267,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010425287473481148,0.0006903669564053416,0.0024905619211494923,0.007455794606357813,0.02013492025434971,0.05271051824092865,0.15063026547431946,1.0,1.0
4,200,25000,0.15005485713481903,0.30867597460746765,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010528191342018545,0.0006891486700624228,0.0024978616274893284,0.007414589636027813,0.02003489062190056,0.05239642411470413,0.15056322515010834,1.0,1.0
4,240,25000,0.15022647380828857,0.3088756501674652,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010495161404833198,0.0006885313778184354,0.0025038658641278744,0.007414964959025383,0.02000727318227291,0.05261891707777977,0.1509351283311844,1.0,1.0
4,280,25000,0.15030105412006378,0.30900445580482483,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010488886618986726,0.0006873807869851589,0.002506138291209936,0.0074078855104744434,0.020130310207605362,0.05254974961280823,0.15089038014411926,1.0,1.0
4,320,25000,0.15035530924797058,0.3090386390686035,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010623336856951937,0.0006881480803713202,0.0024946052581071854,0.007475411053746939,0.020202243700623512,0.05256253853440285,0.1509411334991455,1.0,1.0
4,360,25000,0.15039171278476715,0.30904343724250793,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.00010454689618200064,0.0006829947815276682,0.0025024169590324163,0.0074784462340176105,0.02021072618663311,0.0528029128909111,0.15125270187854767,1.0,1.0
