step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
1,0,,0.07627960294485092,0.2642408609390259,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,1.0
1,40,25000,0.14826013147830963,0.2721336781978607,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024381193798035383,0.006724936421960592,0.014340967871248722,0.02875196933746338,0.05560852587223053,0.10320338606834412,0.1911902129650116,0.4512536823749542,1.0
1,80,25000,0.148446723818779,0.2725898027420044,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024422537535429,0.006729245651513338,0.014310012571513653,0.02871425449848175,0.05560874193906784,0.10313446074724197,0.1911592185497284,0.4515369236469269,1.0
1,120,25000,0.14867931604385376,0.2732287049293518,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002432560781016946,0.006731865461915731,0.014367369934916496,0.028765108436346054,0.055703938007354736,0.1028486117720604,0.19100989401340485,0.45132583379745483,1.0
1,160,25000,0.14882707595825195,0.2734426259994507,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024291209410876036,0.00670521380379796,0.014318368397653103,0.02875364199280739,0.055620770901441574,0.10298555344343185,0.19141127169132233,0.4530300498008728,1.0
1,200,25000,0.14882642030715942,0.2734554708003998,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024314015172421932,0.006742806173861027,0.014326155185699463,0.028765898197889328,0.055691130459308624,0.10317230969667435,0.19112102687358856,0.45319801568984985,1.0
1,240,25000,0.1487569510936737,0.2733044922351837,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024337873328477144,0.006742512341588736,0.014339540153741837,0.028749722987413406,0.055669985711574554,0.10304506868124008,0.19156920909881592,0.4515919089317322,1.0
1,280,25000,0.1488424390554428,0.27352914214134216,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024355314671993256,0.006720231380313635,0.014324906282126904,0.028759587556123734,0.05569833517074585,0.10312376916408539,0.19137735664844513,0.4530944526195526,1.0
1,320,25000,0.14878123998641968,0.2734697461128235,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002429336542263627,0.006723180413246155,0.014308392070233822,0.028707318007946014,0.055608101189136505,0.10288025438785553,0.1910969316959381,0.4531484842300415,1.0
1,360,25000,0.14881716668605804,0.27341747283935547,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002434051362797618,0.006718063727021217,0.01435138564556837,0.0287685077637434,0.05581124126911163,0.10323774069547653,0.19134248793125153,0.45168089866638184,1.0
1,400,25000,0.14883176982402802,0.27361801266670227,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002431923057883978,0.006728039123117924,0.014330089092254639,0.02874569222331047,0.055733706802129745,0.10286788642406464,0.19081605970859528,0.45254871249198914,1.0
1,440,25000,0.14886781573295593,0.2736916244029999,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002434056717902422,0.006711839698255062,0.014310353435575962,0.02874961867928505,0.055618152022361755,0.10309267044067383,0.1910105049610138,0.45368248224258423,1.0
1,480,25000,0.14895416796207428,0.2737080156803131,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024457310792058706,0.006725147366523743,0.014331463724374771,0.028791995719075203,0.05579507723450661,0.10312644392251968,0.19139036536216736,0.4531969428062439,1.0
1,520,25000,0.14881397783756256,0.27348700165748596,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002434168243780732,0.006717340555042028,0.0143174072727561,0.02870756946504116,0.05570109188556671,0.10294224321842194,0.19120284914970398,0.4531782865524292,1.0
1,560,25000,0.148948535323143,0.273678719997406,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002435229020193219,0.006715794093906879,0.014334541745483875,0.028795059770345688,0.05573958903551102,0.10329838842153549,0.19114671647548676,0.45325759053230286,1.0
1,600,25000,0.1489182412624359,0.2736673653125763,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024392588529735804,0.006743669509887695,0.01436692662537098,0.0287967287003994,0.05564284697175026,0.10305986553430557,0.19137082993984222,0.45224729180336,1.0
1,640,25000,0.1490020602941513,0.2737816572189331,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002431156113743782,0.006728867534548044,0.014316601678729057,0.028810925781726837,0.05577300116419792,0.10323283821344376,0.19166181981563568,0.45324742794036865,1.0
1,680,25000,0.14890536665916443,0.2736262083053589,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024282229132950306,0.006736381910741329,0.014331423677504063,0.028751224279403687,0.05573257431387901,0.10310190171003342,0.19132375717163086,0.45275986194610596,1.0
1,720,25000,0.14891082048416138,0.27360039949417114,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002422941382974386,0.006728590466082096,0.01432021614164114,0.028750751167535782,0.055662378668785095,0.10320352762937546,0.19110345840454102,0.452667236328125,1.0
1,760,25000,0.14884436130523682,0.27356258034706116,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002431988250464201,0.006713076028972864,0.014296552166342735,0.028757669031620026,0.05564276501536369,0.10309948027133942,0.19126328825950623,0.4529522955417633,1.0
1,800,25000,0.14886224269866943,0.27349787950515747,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002433887915685773,0.006738591939210892,0.014340740628540516,0.028801582753658295,0.05562618002295494,0.10298358649015427,0.19142840802669525,0.45268744230270386,1.0
1,840,25000,0.14886921644210815,0.27362215518951416,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002429002895951271,0.006721331737935543,0.014333858154714108,0.028737280517816544,0.05568302050232887,0.1031302958726883,0.19119100272655487,0.45319247245788574,1.0
1,880,25000,0.1488053947687149,0.27353635430336,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024354015477001667,0.006718726363033056,0.014334890060126781,0.028737280517816544,0.055605046451091766,0.10310598462820053,0.19106367230415344,0.45150092244148254,1.0
1,920,25000,0.1489982306957245,0.27373868227005005,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.002429118612781167,0.006739874370396137,0.014335773885250092,0.028810665011405945,0.05575387552380562,0.10312538594007492,0.1915501207113266,0.4537658989429474,1.0
1,960,25000,0.14887776970863342,0.2736364006996155,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024305263068526983,0.006733722984790802,0.014332341030240059,0.028695009648799896,0.05555664375424385,0.10291316360235214,0.19125846028327942,0.45231711864471436,1.0
1,1000,25000,0.14893893897533417,0.27357572317123413,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024270438589155674,0.006732512731105089,0.014346581883728504,0.02877075970172882,0.05575212836265564,0.1032850593328476,0.19151975214481354,0.4530133605003357,1.0
1,1040,25000,0.14888976514339447,0.273697167634964,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0024326820857822895,0.006721771787852049,0.014329173602163792,0.028703173622488976,0.055602237582206726,0.10288717597723007,0.19115014374256134,0.45290952920913696,1.0
