step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
5,0,,0.6032816767692566,0.19481022655963898,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5099999904632568,0.6800000071525574,1.0,1.0
5,10,25000,0.30282917618751526,0.3808251917362213,2.1294756180623153e-08,1.0,2.1294756180623153e-08,0.000142678662086837,0.001167756854556501,0.005344569683074951,0.019098946824669838,0.06038954481482506,0.20466215908527374,0.5,0.6200000047683716,1.0,1.0
5,20,25000,0.30274850130081177,0.38083189725875854,1.5601008485077728e-08,1.0,1.5601008485077728e-08,0.00014539533003699034,0.0011826357804238796,0.005332817789167166,0.01897103153169155,0.060779474675655365,0.20477160811424255,0.5,0.6200000047683716,1.0,1.0
5,30,25000,0.3026594817638397,0.3808005154132843,1.833826601682631e-08,1.0,1.833826601682631e-08,0.0001444715162506327,0.0011695976136252284,0.005336510017514229,0.019030071794986725,0.060462452471256256,0.20387351512908936,0.5,0.615917980670929,1.0,1.0
5,40,25000,0.3029460608959198,0.3808744251728058,1.6744467146168063e-08,1.0,1.6744467146168063e-08,0.00014430891314987093,0.001166073838248849,0.005292006768286228,0.01908872090280056,0.06097012013196945,0.20478032529354095,0.5,0.6200000047683716,1.0,1.0
5,50,25000,0.302763968706131,0.3809770941734314,1.8086325326294173e-08,1.0,1.8086325326294173e-08,0.0001430642296327278,0.0011685576755553484,0.005347648169845343,0.019007178023457527,0.06046837568283081,0.20290423929691315,0.5,0.6199700236320496,1.0,1.0
5,60,25000,0.30300167202949524,0.3810149133205414,1.9897861136541906e-08,1.0,1.9897861136541906e-08,0.00014401385851670057,0.001180146704427898,0.005307799205183983,0.019007975235581398,0.06094536930322647,0.2047809511423111,0.5,0.6200000047683716,1.0,1.0
5,70,25000,0.3028719425201416,0.38106387853622437,1.8042102922777303e-08,1.0,1.8042102922777303e-08,0.00014557807298842818,0.0011726466473191977,0.005312411114573479,0.01906643807888031,0.06050361320376396,0.20435938239097595,0.5,0.6200000047683716,1.0,1.0
5,80,25000,0.30284279584884644,0.38103216886520386,2.4884705851491162e-08,1.0,2.4884705851491162e-08,0.00014167604967951775,0.0011686108773574233,0.005339953117072582,0.019065940752625465,0.06055551394820213,0.2047085464000702,0.5,0.6200000047683716,1.0,1.0
5,90,25000,0.3030402362346649,0.38110968470573425,2.30871179951464e-08,1.0,2.30871179951464e-08,0.00014411547454074025,0.0011726915836334229,0.005361614748835564,0.019151560962200165,0.06090608984231949,0.2045137584209442,0.5,0.6188403367996216,1.0,1.0
5,100,25000,0.3028106987476349,0.38118281960487366,2.23149712041959e-08,1.0,2.23149712041959e-08,0.00014621151785831898,0.0011596333933994174,0.0053103272803127766,0.018884092569351196,0.06053803116083145,0.20403294265270233,0.5,0.6200000047683716,1.0,1.0
5,110,25000,0.30301183462142944,0.381242573261261,2.1398170346742518e-08,1.0,2.1398170346742518e-08,0.00014219485456123948,0.0011819764040410519,0.005321829114109278,0.019105227664113045,0.06036984547972679,0.20428335666656494,0.5,0.6163729429244995,1.0,1.0
5,120,25000,0.3030546307563782,0.38132864236831665,1.986399134068506e-08,1.0,1.986399134068506e-08,0.00014269509119912982,0.0011707438388839364,0.005352695006877184,0.019112657755613327,0.06078822910785675,0.20400574803352356,0.5,0.6195467710494995,1.0,1.0
5,130,25000,0.30339255928993225,0.3816981911659241,1.719292797019989e-08,1.0,1.719292797019989e-08,0.0001436972088413313,0.0011718431487679482,0.005259758327156305,0.019044572487473488,0.06029032543301582,0.20585617423057556,0.5,0.6200000047683716,1.0,1.0
5,140,25000,0.3035861551761627,0.38221418857574463,1.968892249237797e-08,1.0,1.968892249237797e-08,0.00014287448721006513,0.0011660896707326174,0.005336873698979616,0.018974024802446365,0.06108969822525978,0.2044137865304947,0.5,0.6183282732963562,1.0,1.0
5,150,25000,0.3040396571159363,0.38286909461021423,1.988813380648935e-08,1.0,1.988813380648935e-08,0.00014270901738200337,0.0011719464091584086,0.005318586248904467,0.019020097330212593,0.06084846705198288,0.20381976664066315,0.5,0.6200000047683716,1.0,1.0
5,160,25000,0.3044606149196625,0.3833784759044647,2.0876946393855178e-08,1.0,2.0876946393855178e-08,0.00014512585767079145,0.001178364153020084,0.005333280190825462,0.018928753212094307,0.06042332947254181,0.2041570544242859,0.5,0.6226567625999451,1.0,1.0
5,170,25000,0.3046087622642517,0.38362669944763184,2.208521543423103e-08,1.0,2.208521543423103e-08,0.0001438147883163765,0.0011834533652290702,0.005322007928043604,0.018952250480651855,0.06013227254152298,0.2049591988325119,0.5,0.6227028369903564,1.0,1.0
5,180,25000,0.3046431243419647,0.3838687837123871,2.4554029920409448e-08,1.0,2.4554029920409448e-08,0.0001444086665287614,0.0011873866897076368,0.005282725673168898,0.01891428977251053,0.06073106825351715,0.2017819583415985,0.5,0.6299999952316284,1.0,1.0
5,190,25000,0.304709255695343,0.3838338851928711,2.049599423514792e-08,1.0,2.049599423514792e-08,0.0001452355645596981,0.0011803385568782687,0.005343850702047348,0.01889820396900177,0.06003270298242569,0.2045433074235916,0.5,0.6271984577178955,1.0,1.0
5,200,25000,0.3048330843448639,0.3838197588920593,2.0275935597169337e-08,1.0,2.0275935597169337e-08,0.0001448787224944681,0.0011754266452044249,0.005312690511345863,0.018859751522541046,0.06054191663861275,0.20372261106967926,0.5,0.6283221244812012,1.0,1.0
5,210,25000,0.3047003746032715,0.3838534653186798,1.72202092585394e-08,1.0,1.72202092585394e-08,0.00014474628551397473,0.0011603360762819648,0.00534864142537117,0.018977422267198563,0.06104348972439766,0.20241838693618774,0.5,0.6299999952316284,1.0,1.0
5,220,25000,0.3047345280647278,0.3839055299758911,2.394314790876706e-08,1.0,2.394314790876706e-08,0.00014564832963515073,0.0011702105402946472,0.005362926051020622,0.0188644640147686,0.06052475422620773,0.20357659459114075,0.5,0.6287482976913452,1.0,1.0
5,230,25000,0.30485662817955017,0.3839528262615204,2.076702365627625e-08,1.0,2.076702365627625e-08,0.00014660347369499505,0.0011790227144956589,0.005321437958627939,0.018992166966199875,0.060884684324264526,0.20500099658966064,0.5,0.6299999952316284,1.0,1.0
5,240,25000,0.30487990379333496,0.3838684856891632,2.4261179731865923e-08,1.0,2.4261179731865923e-08,0.00014183568418957293,0.0011776011670008302,0.005326339043676853,0.01919851265847683,0.060357943177223206,0.2044876515865326,0.5,0.6286371350288391,1.0,1.0
5,250,25000,0.3048989772796631,0.3838718831539154,1.5676691944577215e-08,1.0,1.5676691944577215e-08,0.00014473323244601488,0.0011749840341508389,0.005306259263306856,0.01900969259440899,0.060861606150865555,0.20441585779190063,0.5,0.628032386302948,1.0,1.0
5,260,25000,0.3048413097858429,0.3838745951652527,1.7635876758959057e-08,1.0,1.7635876758959057e-08,0.00014207542699296027,0.0011770452838391066,0.005303076934069395,0.019024426117539406,0.06066248565912247,0.20376674830913544,0.5,0.6284213662147522,1.0,1.0
