step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
6,0,,0.23752667009830475,0.4237191677093506,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,1.0,1.0,1.0
6,40,25000,0.2671258747577667,0.420011967420578,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,4.163983078342426e-07,3.443080640863627e-05,0.0004649674519896507,0.0033950593788176775,0.021270249038934708,0.14137953519821167,1.0,1.0,1.0
6,80,25000,0.2673766613006592,0.42037948966026306,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,3.6221877053321805e-07,3.393611405044794e-05,0.0004727404739242047,0.003484595799818635,0.021281197667121887,0.13927863538265228,1.0,1.0,1.0
6,120,25000,0.2685914635658264,0.422068327665329,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,3.831714820989873e-07,3.446643313509412e-05,0.0004587146104313433,0.0035440949723124504,0.021176312118768692,0.1366397589445114,1.0,1.0,1.0
6,160,25000,0.2686592936515808,0.42203521728515625,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,3.662912604340818e-07,3.75478521164041e-05,0.0004806509241461754,0.003521992126479745,0.021904785186052322,0.14256009459495544,1.0,1.0,1.0
6,200,25000,0.2684687376022339,0.4221454858779907,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,4.1364725689163606e-07,3.4048516681650653e-05,0.0004788398218806833,0.0034570619463920593,0.02158009074628353,0.13736633956432343,1.0,1.0,1.0
6,240,25000,0.2690878212451935,0.4221177399158478,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,3.893785276432027e-07,3.3676671591820195e-05,0.0004748652863781899,0.003483907785266638,0.021288365125656128,0.14279170334339142,1.0,1.0,1.0
6,280,25000,0.2689220905303955,0.4225294888019562,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,4.005873677215277e-07,3.345630830153823e-05,0.00048240390606224537,0.0035137482918798923,0.02155558578670025,0.13681654632091522,1.0,1.0,1.0
6,320,25000,0.26881635189056396,0.42257899045944214,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,4.2269965661034803e-07,3.320048926980235e-05,0.0004748622886836529,0.0034274961799383163,0.021364964544773102,0.1356547325849533,1.0,1.0,1.0
6,360,25000,0.26872575283050537,0.4224044382572174,9.99999993922529e-09,1.0,9.99999993922529e-09,9.99999993922529e-09,3.9199554180413543e-07,3.5646928154164925e-05,0.00047569378511980176,0.0035772041883319616,0.021729515865445137,0.13609464466571808,1.0,1.0,1.0
