step,epoch,n_refreshed,mean,std,min,max,q00,q10,q20,q30,q40,q50,q60,q70,q80,q90,q100
6,0,,0.18920119106769562,0.3858696520328522,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,9.99999905104687e-09,0.11999999731779099,1.0,1.0
6,40,25000,0.2202773243188858,0.38437390327453613,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.822258910688106e-06,0.00011012331378879026,0.0008009824086911976,0.004108851775527,0.018409518525004387,0.0784970223903656,0.49366337060928345,1.0,1.0
6,80,25000,0.22025424242019653,0.3846181333065033,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.7598139139590785e-06,0.00011091845226474106,0.0008076867088675499,0.004154445603489876,0.018498137593269348,0.07797256857156754,0.49015185236930847,1.0,1.0
6,120,25000,0.22056828439235687,0.3848804235458374,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.823208877904108e-06,0.00011031110625481233,0.0008207877981476486,0.004153523128479719,0.018413715064525604,0.07820727676153183,0.4909498393535614,1.0,1.0
6,160,25000,0.22105765342712402,0.38576483726501465,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.799267794121988e-06,0.00011010692833224311,0.000802478170953691,0.004123330116271973,0.018448790535330772,0.07830941677093506,0.4922706186771393,1.0,1.0
6,200,25000,0.22158585488796234,0.3864884674549103,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.905032932991162e-06,0.00010999885853379965,0.000810478231869638,0.0041427467949688435,0.018452653661370277,0.07877087593078613,0.49612677097320557,1.0,1.0
6,240,25000,0.22159069776535034,0.3865366578102112,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.838765330030583e-06,0.00011013983748853207,0.0008095807861536741,0.0041074492037296295,0.01864326372742653,0.07856649160385132,0.49825942516326904,1.0,1.0
6,280,25000,0.22152799367904663,0.38648632168769836,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.81577694194857e-06,0.00010898579785134643,0.0008110244525596499,0.004161550663411617,0.018503665924072266,0.07824623584747314,0.493632972240448,1.0,1.0
6,320,25000,0.2216813564300537,0.38657253980636597,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.9445109147636686e-06,0.00011041331890737638,0.0007954944157972932,0.004131977446377277,0.018535824492573738,0.07808460295200348,0.4987106919288635,1.0,1.0
6,360,25000,0.22173252701759338,0.38667428493499756,9.99999905104687e-09,1.0,9.99999905104687e-09,9.99999905104687e-09,6.899013442307478e-06,0.00010960643703583628,0.0007993830949999392,0.004099017474800348,0.018537983298301697,0.07850424945354462,0.4956779479980469,1.0,1.0
